demographics_term,student_ID,major_term,course_prefix,course_number,course_suffix,course_credits,course_grade_letter
201101,129,BIO,RT,1010,,2.0,W
201101,133,PSY,SOCI,1101,,3.0,B
201101,133,PSY,ASTR,1000,,3.0,B
201101,133,PSY,PSYC,1101,,3.0,B
201101,133,PSY,MUA,1930,,3.0,A
201101,133,PSY,PERS,2002,,2.0,B
201101,127,CHM,HIST,2110,,3.0,A
201101,127,CHM,FLME,2700,,3.0,A-
201101,127,CHM,ENGL,1102,,3.0,A
201101,127,CHM,ECON,2106,,3.0,B
201101,127,CHM,MATH,1101,,3.0,A-
201101,123,BIO,PSYC,1100,,3.0,B
201101,123,BIO,SCOM,1000,,2.0,A-
201101,123,BIO,ENGL,1102,,3.0,B+
201101,123,BIO,MATH,1220,,3.0,A-
201101,141,PSY,PHIL,1010,,2.0,C-
201101,141,PSY,PSYC,1101,,3.0,C+
201101,141,PSY,AAS,2010,,3.0,A+
201101,140,BIO,BIOL,2300,,3.0,C+
201101,140,BIO,BIOL,3240,,3.0,B
201101,140,BIO,BIOL,3900,,3.0,C
201101,140,BIO,BIOL,3880,,3.0,C-
201101,143,PSY,PSYC,2103,,3.0,F
201101,143,PSY,MATH,2212,,4.0,W
201101,143,PSY,SPAN,1001,,3.0,F
201101,143,PSY,ENGL,1102,,3.0,F
201101,143,PSY,BIOL,1104,K,4.0,F
201101,147,NUR,MATH,1111,,3.0,A
201101,147,NUR,HIST,2110,,3.0,A
201101,147,NUR,ENGL,1102,,3.0,A+
201101,147,NUR,BIOL,1110,K,4.0,A
201101,147,NUR,SCOM,1000,,2.0,A+
201101,146,PSY,ENGL,1102,,3.0,A-
201101,146,PSY,PHIL,1010,,2.0,C+
201101,146,PSY,SCOM,1000,,2.0,B-
201101,146,PSY,MATH,99,,4.0,F%
201101,146,PSY,PSYC,1101,,3.0,B-
201101,146,PSY,CHEM,1211,K,4.0,C
201101,156,CHM,ENGL,1102,,3.0,B
201101,156,CHM,POLS,1101,,3.0,B
201101,156,CHM,SPAN,2002,,3.0,C
201101,156,CHM,PERS,2001,,2.0,A
201101,156,CHM,POLS,2401,,3.0,C
201101,157,BIO,MATH,1113,,3.0,B+
201101,157,BIO,PHIL,2010,,3.0,A
201101,157,BIO,ECON,2100,,3.0,B+
201101,157,BIO,RELS,2001,,3.0,A-
201101,157,BIO,BIOL,2800,,2.0,A-
201101,162,CHM,PHYS,1111,K,4.0,A-
201101,162,CHM,ECON,2106,,3.0,A
201101,163,CHM,SCOM,1000,,2.0,B
201101,163,CHM,BIOL,2310,,1.0,A-
201101,163,CHM,BIOL,2300,,3.0,B
201101,210,BIO,POLS,1101,,3.0,C
201101,210,BIO,CHEM,1211,K,4.0,B-
201101,210,BIO,MATH,1070,,3.0,B
201101,210,BIO,FLME,2700,,3.0,A-
201101,209,BIO,BIOL,2800,,2.0,A
201101,209,BIO,CHEM,1212,K,4.0,B+
201101,209,BIO,ENGL,2130,,3.0,W
201101,209,BIO,CHEM,3411,,1.0,A
201101,209,BIO,CHEM,3110,,2.0,B
201101,209,BIO,CHEM,3410,,4.0,W
201101,209,BIO,PHIL,1010,,2.0,B
201101,213,PSY,AH,1750,,3.0,B-
201101,213,PSY,SOCI,1160,,3.0,A
201101,218,BIO,BIOL,2300,,3.0,C+
201101,218,BIO,PHYS,1111,K,4.0,C+
201101,218,BIO,BIOL,2108,K,4.0,C+
201101,218,BIO,CSC,2010,,3.0,D
201101,220,PSY,WST,2010,,3.0,A+
201101,220,PSY,PSYC,2101,,3.0,A
201101,220,PSY,PSYC,2103,,3.0,A+
201101,231,CHM,PHIL,1010,,2.0,B+
201101,231,CHM,POLS,2401,,3.0,I
201101,231,CHM,HIST,2110,,3.0,B-
201101,239,PSY,ASTR,1010,,4.0,B-
201101,239,PSY,POLS,1101,,3.0,B
201101,239,PSY,PSYC,1101,,3.0,B
201101,239,PSY,PSYC,2050,,3.0,A
201101,239,PSY,CRJU,2200,,3.0,B+
201101,241,BIO,MATH,1070,,3.0,D
201101,241,BIO,PHYS,1111,K,4.0,C+
201101,241,BIO,PHIL,1010,,2.0,D
201101,235,CHM,WST,2010,,3.0,B
201101,235,CHM,POLS,2401,,3.0,C-
201101,235,CHM,MATH,1111,,3.0,D
201101,235,CHM,PHIL,2010,,3.0,B-
201101,233,PSY,PSYC,4020,,3.0,B+
201101,233,PSY,PSYC,4300,,3.0,A
201101,233,PSY,PSYC,2050,,3.0,B
201101,243,CHM,MATH,1113,,3.0,A+
201101,243,CHM,POLS,1101,,3.0,A
201101,243,CHM,ECON,2105,,3.0,A+
201101,243,CHM,ENGL,1102,,3.0,A
201101,243,CHM,PERS,2002,,2.0,A+
201101,243,CHM,MATH,1070,,3.0,A
201101,242,BIO,MATH,1113,,3.0,W
201101,242,BIO,SPAN,1002,,3.0,W
201101,242,BIO,BIOL,2300,,3.0,W
201101,242,BIO,PHYS,1111,K,4.0,W
201101,343,CHM,MATH,2211,,4.0,A
201101,343,CHM,ENGL,1102,,3.0,A
201101,343,CHM,MATH,2215,,4.0,A-
201101,343,CHM,PHYS,2211,K,4.0,B+
201105,1,CHM,CHEM,2400,,4.0,C
201105,1,CHM,CHEM,2010,,2.0,B-
201105,1,CHM,NUTR,3100,,3.0,B
201105,1,CHM,CHEM,2401,,1.0,A
201105,25,BIO,ACCT,2102,,3.0,D
201105,25,BIO,MGS,3400,,3.0,A
201105,58,PSY,PSYC,4040,,3.0,A
201105,58,PSY,EPY,2040,,3.0,A
201105,17,PSY,SOCI,1160,,3.0,F
201105,17,PSY,PSYC,2103,,3.0,F
201105,6,PSY,NUTR,3100,,3.0,B
201105,6,PSY,BIOL,2107,K,4.0,B
201105,12,BIO,BIOL,3800,,3.0,D
201105,12,BIO,CHEM,2400,,4.0,C+
201105,12,BIO,CHEM,2401,,1.0,A
201105,41,PSY,SOCI,3156,,3.0,B-
201105,41,PSY,SW,7380,,3.0,A
201105,41,PSY,SOCI,4150,,3.0,C-
201105,41,PSY,WST,2010,,3.0,B
201105,35,CHM,PHYS,2211,K,4.0,A
201105,37,BIO,BIOL,2300,,3.0,A
201105,31,PSY,ENGL,2130,,3.0,B
201105,31,PSY,BIOL,1104,K,4.0,W
201105,117,BIO,POLS,1101,,3.0,B-
201105,152,PSY,CPS,3300,,3.0,A-
201105,152,PSY,CPS,3200,,3.0,A
201105,152,PSY,CPS,3400,,3.0,A
201105,152,PSY,EPY,2040,,3.0,A
201105,151,BIO,CHEM,1212,K,4.0,C
201105,151,BIO,POLS,2401,,3.0,A
201105,137,NUR,MATH,1070,,3.0,A+
201105,137,NUR,BIOL,1110,K,4.0,B
201105,137,NUR,BIOL,2310,,1.0,A
201105,136,NUR,POLS,1101,,3.0,A-
201105,136,NUR,BIOL,2310,,1.0,A
201105,136,NUR,BIOL,2300,,3.0,A
201105,134,CHM,BIOL,2107,K,4.0,W
201105,134,CHM,POLS,2401,,3.0,A
201105,139,BIO,SPAN,1002,,3.0,C+
201105,139,BIO,MATH,99,,4.0,C%
201105,101,BIO,CHEM,1212,K,4.0,B+
201105,105,PSY,MUA,3930,,3.0,B+
201105,105,PSY,PSYC,2070,,3.0,C
201105,107,BIO,HHS,3000,,3.0,A
201105,107,BIO,RELS,2001,,3.0,A-
201105,106,CHM,CHEM,1211,K,4.0,A
201105,106,CHM,HIST,2110,,3.0,A
201105,91,BIO,PHYS,1112,K,4.0,B+
201105,95,BIO,BIOL,2107,K,4.0,B-
201105,94,BIO,POLS,1101,,3.0,C-
201105,94,BIO,BIOL,2107,K,4.0,C
201105,96,BIO,MATH,1111,,3.0,B
201105,90,PSY,MATH,2211,,4.0,W
201105,90,PSY,BIOL,2107,K,4.0,B
201105,88,PSY,HIST,1112,,3.0,A
201105,88,PSY,MATH,1111,,3.0,C
201105,71,PSY,HIST,1111,,3.0,C
201105,71,PSY,CPS,3400,,3.0,A+
201105,82,BIO,PHYS,1111,K,4.0,A+
201105,82,BIO,MATH,1070,,3.0,W
201105,60,PSY,POLS,1101,,3.0,B
201105,60,PSY,MATH,1070,,3.0,A+
201105,76,BIO,CHEM,1211,K,4.0,B
201105,129,BIO,BIOL,3800,,3.0,B
201105,129,BIO,CHEM,2400,,4.0,C+
201105,129,BIO,BIOL,3840,,3.0,W
201105,129,BIO,POLS,1101,,3.0,B
201105,147,NUR,BIOL,1120,K,4.0,A
201105,147,NUR,BIOL,1103,K,4.0,A+
201105,146,PSY,HIST,2110,,3.0,C
201105,146,PSY,HIST,1111,,3.0,C+
201105,146,PSY,CHEM,1212,K,4.0,C-
201105,157,BIO,PERS,2002,,2.0,A
201105,157,BIO,BIOL,2107,K,4.0,A
201105,157,BIO,CHEM,1211,K,4.0,A
201105,211,PSY,PSYC,2103,,3.0,C
201105,211,PSY,PSYC,3140,,3.0,A-
201105,211,PSY,PSYC,2070,,3.0,B
201105,210,BIO,BIOL,2300,,3.0,C+
201105,210,BIO,CHEM,1212,K,4.0,C
201105,209,BIO,BIOL,3840,,3.0,B
201105,209,BIO,CHEM,2400,,4.0,A
201105,209,BIO,ENGL,2110,,3.0,B
201105,209,BIO,BIOL,3800,,3.0,A
201105,209,BIO,BIOL,3240,,3.0,B
201105,218,BIO,BIOL,3810,,3.0,A
201105,218,BIO,CHEM,2400,,4.0,C-
201105,218,BIO,BIOL,3800,,3.0,B
201105,240,PSY,MATH,1113,,3.0,A+
201105,240,PSY,ENGL,1101,,3.0,A
201105,240,PSY,PHIL,2010,,3.0,A
201105,240,PSY,BIOL,1103,K,4.0,A
201105,239,PSY,PSYC,2070,,3.0,B
201105,239,PSY,PSYC,4040,,3.0,B+
201105,239,PSY,PSYC,4400,,3.0,A
201105,243,BIO,POLS,2401,,3.0,A
201105,243,BIO,MATH,2211,,4.0,A
201105,243,BIO,CHEM,1211,K,4.0,A+
201105,242,BIO,CHEM,1211,K,4.0,W
201105,242,BIO,CHEM,1201,,1.0,W
201105,242,BIO,SPAN,1001,,3.0,W
201105,278,CHM,HIST,2110,,3.0,B+
201105,278,CHM,ENGL,1102,,3.0,A
201105,192,CHM,PHIL,2010,,3.0,C-
201105,192,CHM,MATH,2212,,4.0,F
201105,194,PSY,PSYC,2070,,3.0,C+
201105,194,PSY,SOCI,1160,,3.0,A-
201108,1,CHM,PSYC,3110,,3.0,C+
201108,1,CHM,CHEM,4600,,5.0,D
201108,1,CHM,PHYS,2211,K,4.0,C
201108,24,BIO,BIOL,2108,K,4.0,A
201108,22,PSY,PSYC,2103,,3.0,B+
201108,22,PSY,PSYC,2050,,3.0,B+
201108,22,PSY,PERS,2002,,2.0,A
201108,22,PSY,PSYC,1101,,3.0,B+
201108,21,BIO,PHYS,1111,K,4.0,B+
201108,21,BIO,CHEM,2400,,4.0,C-
201108,21,BIO,MATH,2211,,4.0,A-
201108,25,MGRS,BCOM,3950,,3.0,B+
201108,25,MGRS,ACCT,2102,,3.0,D
201108,25,MGRS,MGS,4700,,3.0,C
201108,25,MGRS,MGS,4300,,3.0,A
201108,25,MGRS,HADM,3010,,3.0,A
201108,58,PSY,CPS,3400,,3.0,A+
201108,58,PSY,CPS,3300,,3.0,A+
201108,18,PSY,PSYC,3530,,4.0,B+
201108,18,PSY,CRJU,3100,,3.0,B+
201108,18,PSY,CPS,2500,,3.0,A
201108,18,PSY,PSYC,4040,,3.0,W
201108,18,PSY,SOCI,3101,,3.0,A-
201108,10,BIO,EXC,4020,,3.0,A
201108,10,BIO,FLME,2700,,3.0,B-
201108,10,BIO,PHIL,1010,,2.0,A
201108,10,BIO,CRJU,3410,,3.0,W
201108,10,BIO,PERS,2001,,2.0,A
201108,10,BIO,PSYC,3140,,3.0,A-
201108,6,PSY,PSYC,2050,,3.0,B
201108,6,PSY,PSYC,4760,,3.0,S
201108,6,PSY,BIOL,2108,K,4.0,W
201108,6,PSY,PSYC,3530,,4.0,B+
201108,12,BIO,BIOL,3800,,3.0,D
201108,12,BIO,BIOL,2240,,3.0,C
201108,12,BIO,CHEM,3410,,4.0,W
201108,12,BIO,BIOL,3810,,3.0,A
201108,12,BIO,GRMN,1002,,3.0,A-
201108,12,BIO,CHEM,3411,,1.0,W
201108,14,PSY,PSYC,1100,,3.0,B
201108,14,PSY,PHIL,1010,,2.0,B+
201108,14,PSY,HIST,2110,,3.0,C
201108,14,PSY,FLME,2700,,3.0,B+
201108,14,PSY,SOCI,1160,,3.0,B
201108,15,PSY,PSYC,4400,,3.0,
201108,15,PSY,EPY,2040,,3.0,
201108,15,PSY,IT,3100,,3.0,
201108,15,PSY,PSYC,3520,,3.0,
201108,15,PSY,IT,2010,,3.0,
201108,41,PSY,PSYC,4620,,3.0,C-
201108,41,PSY,PSYC,4400,,3.0,W
201108,41,PSY,PSYC,3510,,4.0,F
201108,41,PSY,PSYC,3520,,3.0,B
201108,42,PSY,CRJU,3700,,3.0,A-
201108,42,PSY,PSYC,3110,,3.0,B+
201108,42,PSY,CRJU,2200,,3.0,A-
201108,42,PSY,ANTH,2020,,3.0,B
201108,47,CHM,MATH,2212,,4.0,W
201108,47,CHM,PHYS,1112,K,4.0,C-
201108,47,CHM,MUA,3500,,3.0,B-
201108,35,CHM,CHEM,4000,,3.0,B
201108,35,CHM,PHYS,2212,K,4.0,B+
201108,35,CHM,ASTR,1000,,3.0,A-
201108,35,CHM,CPS,2500,,3.0,A+
201108,37,BIO,CHEM,3100,,2.0,B-
201108,37,BIO,BIOL,3840,,3.0,C+
201108,37,BIO,SCOM,1000,,2.0,B
201108,37,BIO,BIOL,3820,,3.0,W
201108,37,BIO,BIOL,3800,,3.0,D
201108,37,BIO,CHEM,2400,,4.0,B-
201108,38,PSY,PSYC,2070,,3.0,A-
201108,38,PSY,ANTH,1102,,3.0,A+
201108,38,PSY,WST,2010,,3.0,A
201108,38,PSY,PSYC,2103,,3.0,A
201108,32,BIO,BIOL,1110,K,4.0,C
201108,32,BIO,BIOL,2107,K,4.0,B
201108,32,BIO,FREN,1001,,3.0,W
201108,32,BIO,PSYC,2050,,3.0,A-
201108,31,PSY,PSYC,3510,,4.0,C
201108,31,PSY,ENGL,3135,,3.0,W
201108,31,PSY,ANTH,2020,,3.0,C
201108,31,PSY,BIOL,1104,K,4.0,F
201108,33,PSY,PSYC,1100,,3.0,C-
201108,33,PSY,PSYC,1101,,3.0,C-
201108,33,PSY,HBRM,1001,,3.0,B-
201108,33,PSY,PSYC,2070,,3.0,C+
201108,33,PSY,SOCI,3156,,3.0,B
201108,33,PSY,HIST,1111,,3.0,C
201108,53,PSY,ASTR,1010,,4.0,B-
201108,53,PSY,LATN,1001,,3.0,B
201108,53,PSY,PSYC,2070,,3.0,C+
201108,53,PSY,AAS,2010,,3.0,A-
201108,49,PSY,WST,2010,,3.0,B+
201108,49,PSY,PSYC,2070,,3.0,D
201108,49,PSY,CPS,2500,,3.0,A
201108,49,PSY,PSYC,2040,,3.0,B
201108,56,BIO,CHEM,2400,,4.0,B+
201108,56,BIO,BIOL,3880,,3.0,A-
201108,56,BIO,BIOL,2240,,3.0,A-
201108,56,BIO,SCOM,1000,,2.0,A+
201108,57,PSY,MATH,1101,,3.0,D
201108,57,PSY,SOCI,3156,,3.0,B+
201108,57,PSY,PSYC,3140,,3.0,B
201108,57,PSY,PERS,2001,,2.0,A-
201108,57,PSY,HIST,1112,,3.0,B
201108,111,NUR,SCOM,2050,,3.0,A-
201108,111,NUR,PERS,2001,,2.0,A
201108,111,NUR,BIOL,1110,K,4.0,B
201108,111,NUR,CHEM,1212,K,4.0,B+
201108,113,CHM,ENGL,2110,,3.0,A
201108,113,CHM,POLS,1101,,3.0,A-
201108,113,CHM,PSYC,1101,,3.0,A-
201108,113,CHM,BIOL,1110,K,4.0,C+
201108,110,PSY,PSYC,2040,,3.0,A
201108,110,PSY,ANTH,1102,,3.0,A
201108,110,PSY,HIST,1112,,3.0,A
201108,110,PSY,PSYC,2103,,3.0,B+
201108,117,BIO,HHS,2010,,3.0,A
201108,117,BIO,BIOL,2108,K,4.0,C
201108,117,BIO,CHEM,2401,,1.0,A
201108,117,BIO,CHEM,3100,,2.0,B-
201108,117,BIO,BIOL,2300,,3.0,A
201108,117,BIO,CHEM,2400,,4.0,W
201108,118,PSY,HIST,2110,,3.0,A
201108,118,PSY,MUA,1900,,3.0,A
201108,118,PSY,FREN,1001,,3.0,A-
201108,118,PSY,NUTR,2100,,3.0,A
201108,120,PSY,PSYC,4160,,3.0,F
201108,120,PSY,BIOL,1104,K,4.0,C
201108,120,PSY,AAS,2010,,3.0,W
201108,120,PSY,PERS,2001,,2.0,B
201108,120,PSY,PHIL,1010,,2.0,B
201108,119,CJ,ASTR,1020,,4.0,B
201108,119,CJ,MSL,3010,,3.0,A
201108,119,CJ,CRJU,1100,,3.0,A
201108,119,CJ,CRJU,2200,,3.0,C+
201108,119,CJ,PHIL,2010,,3.0,B+
201108,121,AC,ECON,2100,,3.0,A-
201108,121,AC,HIST,2110,,3.0,A-
201108,121,AC,BUSA,2106,,3.0,C
201108,121,AC,ACCT,2102,,3.0,W
201108,121,AC,ECON,2105,,3.0,A
201108,153,PSY,ANTH,1102,,3.0,F
201108,153,PSY,ANTH,2030,,3.0,F
201108,153,PSY,ANTH,2020,,3.0,F
201108,152,PSY,ANTH,2020,,3.0,A
201108,152,PSY,PSYC,3450,,3.0,A-
201108,152,PSY,PSYC,3530,,4.0,A
201108,152,PSY,AAS,3000,,3.0,A-
201108,149,JOU,JOUR,1000,,3.0,C+
201108,149,JOU,JOUR,2500,,3.0,A
201108,149,JOU,ARBC,1001,,4.0,B
201108,149,JOU,POLS,2401,,3.0,B-
201108,150,CHM,MATH,2212,,4.0,D
201108,150,CHM,SCOM,1000,,2.0,B+
201108,150,CHM,CHEM,1212,K,4.0,F
201108,150,CHM,ENGL,2110,,3.0,B+
201108,151,BIO,PERS,2002,,2.0,B
201108,151,BIO,BIOL,2107,K,4.0,B-
201108,151,BIO,MATH,1070,,3.0,B+
201108,151,BIO,SCOM,2050,,3.0,A
201108,137,NUR,CHEM,1152,K,4.0,W
201108,137,NUR,PSYC,3140,,3.0,A
201108,137,NUR,HIST,1111,,3.0,A-
201108,137,NUR,BIOL,1120,K,4.0,B
201108,136,NUR,BIOL,1120,K,4.0,A-
201108,136,NUR,HIST,2110,,3.0,A-
201108,136,NUR,PHIL,1010,,2.0,B+
201108,136,NUR,MATH,1070,,3.0,A-
201108,135,PSY,POLS,1101,,3.0,B-
201108,135,PSY,WST,2010,,3.0,A+
201108,135,PSY,PSYC,2103,,3.0,B
201108,135,PSY,MUA,3930,,3.0,A
201108,134,CHM,PSYC,2030,,3.0,A
201108,134,CHM,HIST,2110,,3.0,A-
201108,134,CHM,MATH,1070,,3.0,A
201108,134,CHM,SOCI,1101,,3.0,B
201108,134,CHM,BIOL,2107,K,4.0,B
201108,139,BIO,HIST,2110,,3.0,B+
201108,139,BIO,CSC,2010,,3.0,C-
201108,139,BIO,MATH,1111,,3.0,D
201108,139,BIO,CHEM,1211,K,4.0,C
201108,139,BIO,SPAN,2001,,3.0,C-
201108,101,BIO,ARBC,1001,,4.0,A+
201108,101,BIO,CHEM,2400,,4.0,W
201108,101,BIO,PERS,2001,,2.0,B+
201108,101,BIO,BIOL,2107,K,4.0,B
201108,101,BIO,CHEM,3100,,2.0,W
201108,104,HIS,PHIL,1010,,2.0,A-
201108,104,HIS,GEOL,2001,,3.0,B+
201108,104,HIS,SPAN,1001,,3.0,A
201108,104,HIS,ASTR,1020,,4.0,A-
201108,104,HIS,HIST,1111,,3.0,A
201108,105,PSY,ITAL,1001,,3.0,B-
201108,105,PSY,PSYC,4400,,3.0,C
201108,105,PSY,GEOL,1121,K,4.0,D
201108,103,PSY,ASTR,1010,,4.0,A-
201108,103,PSY,ECON,2106,,3.0,A
201108,103,PSY,POLS,2401,,3.0,B
201108,103,PSY,POLS,1101,,3.0,B-
201108,103,PSY,MATH,1111,,3.0,B+
201108,107,BIO,POLS,2401,,3.0,C+
201108,107,BIO,MATH,1070,,3.0,B+
201108,107,BIO,PSYC,3140,,3.0,B-
201108,107,BIO,BIOL,1110,K,4.0,C-
201108,106,CHM,PSYC,1101,,3.0,A-
201108,106,CHM,BIOL,2107,K,4.0,A
201108,106,CHM,CHEM,1212,K,4.0,B
201108,106,CHM,MATH,1113,,3.0,C+
201108,91,BIO,BIOL,3840,,3.0,C
201108,91,BIO,BIOL,3850,,1.0,F
201108,91,BIO,BIOL,3800,,3.0,F
201108,91,BIO,CHEM,2400,,4.0,B
201108,91,BIO,BIOL,3810,,3.0,F
201108,91,BIO,CHEM,3100,,2.0,A
201108,95,BIO,CHEM,1212,K,4.0,B-
201108,95,BIO,BIOL,2108,K,4.0,A
201108,95,BIO,FLME,2700,,3.0,A+
201108,95,BIO,POLS,1101,,3.0,C+
201108,94,BIO,BIOL,2108,K,4.0,C
201108,94,BIO,CHEM,1203,,1.0,A
201108,94,BIO,CHEM,1212,K,4.0,C
201108,94,BIO,SCOM,1000,,2.0,B
201108,94,BIO,BIOL,2300,,3.0,A-
201108,96,BIO,POLS,2401,,3.0,C
201108,96,BIO,POLS,1101,,3.0,B
201108,96,BIO,MATH,1113,,3.0,C
201108,96,BIO,CHEM,1211,K,4.0,C
201108,93,PSY,CSC,1010,,3.0,A
201108,93,PSY,HON,3260,,3.0,W
201108,93,PSY,PSYC,1101,,3.0,A
201108,93,PSY,MUA,1500,,3.0,A
201108,93,PSY,PERS,2001,,2.0,A+
201108,93,PSY,BIOL,1104,K,4.0,B
201108,90,PSY,ARBC,1001,,4.0,A
201108,90,PSY,BIOL,2108,K,4.0,B
201108,90,PSY,MATH,2211,,4.0,W
201108,88,PSY,SCOM,2050,,3.0,A-
201108,88,PSY,CRJU,2200,,3.0,B+
201108,88,PSY,SOCI,1160,,3.0,A-
201108,88,PSY,GEOL,2001,,3.0,B
201108,87,CHM,BIOL,2107,K,4.0,C
201108,87,CHM,POLS,1101,,3.0,B-
201108,87,CHM,HIST,1111,,3.0,B
201108,87,CHM,THEA,2040,,3.0,A
201108,87,CHM,PSYC,1101,,3.0,B
201108,86,BIO,BIOL,4104,,4.0,B+
201108,86,BIO,BIOL,4460,,4.0,C
201108,86,BIO,CHEM,3100,,2.0,B
201108,86,BIO,BIOL,4930,,4.0,C+
201108,86,BIO,CHEM,2400,,4.0,C+
201108,92,BIO,CSC,1310,,3.0,A-
201108,92,BIO,HIST,2110,,3.0,B
201108,92,BIO,PHYS,1111,K,4.0,B
201108,92,BIO,MATH,1111,,3.0,C+
201108,98,BIO,AH,1750,,3.0,B
201108,98,BIO,CHEM,2400,,4.0,A
201108,98,BIO,BIOL,3800,,3.0,A-
201108,98,BIO,CHEM,2401,,1.0,A
201108,98,BIO,CHEM,3100,,2.0,A
201108,98,BIO,MATH,1070,,3.0,A+
201108,72,BIO,AL,3021,,3.0,C+
201108,72,BIO,AL,2101,,3.0,A-
201108,72,BIO,AL,2231,,3.0,B-
201108,72,BIO,MATH,1113,,3.0,D
201108,71,PSY,SCOM,2050,,3.0,C
201108,71,PSY,MATH,1101,,3.0,F
201108,71,PSY,PSYC,2030,,3.0,F
201108,71,PSY,ASTR,1010,,4.0,F
201108,82,BIO,MUA,1500,,3.0,A-
201108,82,BIO,HIST,2110,,3.0,W
201108,82,BIO,PT,3660,,3.0,A
201108,82,BIO,PSYC,3140,,3.0,B+
201108,82,BIO,CHEM,1211,K,4.0,C
201108,78,BIO,CHEM,1212,K,4.0,B+
201108,78,BIO,MATH,2211,,4.0,C
201108,78,BIO,SCOM,1500,,3.0,A
201108,78,BIO,BIOL,2107,K,4.0,A
201108,79,CHM,MATH,2211,,4.0,C+
201108,79,CHM,POLS,1101,,3.0,A-
201108,79,CHM,PSYC,1101,,3.0,B-
201108,79,CHM,PERS,2002,,2.0,A-
201108,67,BIO,PHIL,1010,,2.0,C-
201108,67,BIO,MATH,1113,,3.0,F
201108,67,BIO,FREN,1001,,3.0,F
201108,67,BIO,PHYS,1111,K,4.0,B-
201108,66,PSY,SOCI,1101,,3.0,A-
201108,66,PSY,CHEM,1212,K,4.0,B+
201108,66,PSY,MATH,1113,,3.0,A+
201108,66,PSY,SCOM,1500,,3.0,A
201108,66,PSY,AAS,2010,,3.0,A
201108,64,CHM,CHEM,2401,,1.0,B
201108,64,CHM,MATH,2211,,4.0,C
201108,64,CHM,CHEM,3100,,2.0,B
201108,64,CHM,CHEM,2400,,4.0,B+
201108,64,CHM,CHEM,2010,,2.0,C
201108,63,PSY,CIS,2010,,3.0,A
201108,63,PSY,PERS,2002,,2.0,A-
201108,63,PSY,AAS,1140,,3.0,B-
201108,63,PSY,GEOG,1112,,4.0,A
201108,62,BIO,POLS,1101,,3.0,D
201108,62,BIO,ECON,2105,,3.0,C
201108,62,BIO,ENGL,1102,,3.0,B-
201108,62,BIO,MATH,1070,,3.0,B+
201108,61,CHM,CHEM,2401,,1.0,A
201108,61,CHM,CHEM,3100,,2.0,A
201108,61,CHM,CHEM,2950,,3.0,A+
201108,61,CHM,RELS,2001,,3.0,A
201108,61,CHM,CHEM,2400,,4.0,A-
201108,61,CHM,PHYS,2212,K,4.0,A
201108,60,PSY,PHIL,2010,,3.0,B+
201108,60,PSY,ECON,2105,,3.0,A
201108,60,PSY,BUSA,2106,,3.0,A
201108,60,PSY,BIOL,1104,K,4.0,A-
201108,77,CHM,CHEM,3100,,2.0,C
201108,77,CHM,PHYS,2211,K,4.0,B
201108,77,CHM,HIST,2110,,3.0,C-
201108,77,CHM,CHEM,2400,,4.0,C
201108,77,CHM,POLS,1101,,3.0,B
201108,76,BIO,SCOM,2050,,3.0,B+
201108,76,BIO,BIOL,2107,K,4.0,B-
201108,76,BIO,HIST,2110,,3.0,A-
201108,76,BIO,CHEM,1212,K,4.0,C+
201108,80,BIO,CHEM,1212,K,4.0,C+
201108,80,BIO,BIOL,2108,K,4.0,C+
201108,80,BIO,ECON,2100,,3.0,B+
201108,80,BIO,RELS,2001,,3.0,B+
201108,84,PSY,PSYC,2103,,3.0,B+
201108,84,PSY,ENGL,1102,,3.0,A-
201108,84,PSY,ANTH,1102,,3.0,A
201108,84,PSY,PSYC,2050,,3.0,B
201108,84,PSY,PERS,2001,,2.0,D
201108,129,BIO,PERS,2001,,2.0,A
201108,129,BIO,BIOL,3900,,3.0,B-
201108,129,BIO,BIOL,3880,,3.0,B
201108,129,BIO,CHEM,3110,,2.0,B-
201108,129,BIO,CHEM,3410,,4.0,C-
201108,129,BIO,BIOL,3890,,1.0,B
201108,129,BIO,BIOL,3810,,3.0,C
201108,133,ECE,PSYC,4040,,3.0,C+
201108,133,ECE,ISCI,2002,,3.0,C-
201108,133,ECE,BIOL,1103,K,4.0,W
201108,133,ECE,EDUC,2110,,3.0,B
201108,127,MK,GEOG,1113,,4.0,B-
201108,127,MK,PERS,2002,,2.0,A
201108,127,MK,MATH,1070,,3.0,C
201108,127,MK,ANTH,1102,,3.0,A
201108,127,MK,ACCT,2101,,3.0,C+
201108,125,BIO,MATH,1070,,3.0,B+
201108,125,BIO,PHIL,1010,,2.0,B+
201108,125,BIO,POLS,2401,,3.0,B
201108,125,BIO,PHIL,2010,,3.0,B
201108,125,BIO,PERS,2001,,2.0,B+
201108,123,BIO,CHEM,1211,K,4.0,C
201108,123,BIO,PHYS,1111,K,4.0,C
201108,123,BIO,HIST,2110,,3.0,A-
201108,123,BIO,FLME,2700,,3.0,A-
201108,141,PSY,CHEM,1151,K,4.0,W
201108,141,PSY,PSYC,2050,,3.0,B+
201108,141,PSY,PSYC,3510,,4.0,C
201108,140,BIO,CHEM,2400,,4.0,C-
201108,140,BIO,PHYS,2212,K,4.0,D
201108,143,PSY,CHIN,1001,,3.0,F
201108,143,PSY,JAPN,1001,,3.0,F
201108,143,PSY,ANTH,1102,,3.0,F
