student_ID,demographics_term,semester_number,term_earliest,academic_year,major_term,major_term_earliest,major_graduation,graduation_level,graduation_status,graduation_date,graduation_date_bachelors,student_level,transfer_hours_term,flag_transfer,max_course_term,major_term_name
32,201405,7,201108,2014,NEUR,BIO,"('NEUR',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,59.0,1,201408,Neuroscience
32,201408,8,201108,2015,NEUR,BIO,"('NEUR',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,59.0,1,201408,Neuroscience
33,201108,1,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,43.5,1,201405,Psychology
33,201201,2,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,55.5,1,201405,Psychology
33,201208,3,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,55.5,1,201405,Psychology
33,201301,4,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,55.5,1,201405,Psychology
33,201308,5,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,55.5,1,201405,Psychology
33,201401,6,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,55.5,1,201405,Psychology
33,201405,7,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,55.5,1,201405,Psychology
34,201608,1,201608,2017,CHM,CHM,"('PH', 'PH')","('B', 'M')","('Awarded', 'Awarded')","('8/7/2018', '8/9/2022')",2018-08-07,US,,0,201805,Chemistry
34,201701,2,201608,2017,PH,CHM,"('PH', 'PH')","('B', 'M')","('Awarded', 'Awarded')","('8/7/2018', '8/9/2022')",2018-08-07,US,79.0,0,201805,Other
34,201705,3,201608,2017,PH,CHM,"('PH', 'PH')","('B', 'M')","('Awarded', 'Awarded')","('8/7/2018', '8/9/2022')",2018-08-07,US,79.0,0,201805,Other
34,201708,4,201608,2018,PH,CHM,"('PH', 'PH')","('B', 'M')","('Awarded', 'Awarded')","('8/7/2018', '8/9/2022')",2018-08-07,US,79.0,0,201805,Other
34,201801,5,201608,2018,PH,CHM,"('PH', 'PH')","('B', 'M')","('Awarded', 'Awarded')","('8/7/2018', '8/9/2022')",2018-08-07,US,79.0,0,201805,Other
34,201805,6,201608,2018,PH,CHM,"('PH', 'PH')","('B', 'M')","('Awarded', 'Awarded')","('8/7/2018', '8/9/2022')",2018-08-07,US,79.0,0,201805,Other
35,201108,1,201008,2012,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/15/2015', '8/13/2013')",2013-08-13,US,61.0,1,201305,Chemistry
35,201201,2,201008,2012,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/15/2015', '8/13/2013')",2013-08-13,US,61.0,1,201305,Chemistry
35,201205,3,201008,2012,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/15/2015', '8/13/2013')",2013-08-13,US,61.0,1,201305,Chemistry
35,201208,4,201008,2013,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/15/2015', '8/13/2013')",2013-08-13,US,61.0,1,201305,Chemistry
35,201301,5,201008,2013,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/15/2015', '8/13/2013')",2013-08-13,US,61.0,1,201305,Chemistry
35,201305,6,201008,2013,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/15/2015', '8/13/2013')",2013-08-13,US,61.0,1,201305,Chemistry
36,201201,1,201201,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,71.0,1,201301,Chemistry
36,201205,2,201201,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,71.0,1,201301,Chemistry
36,201301,3,201201,2013,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,71.0,1,201301,Chemistry
37,201108,1,201101,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201201,2,201101,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201205,3,201101,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201208,4,201101,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201301,5,201101,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201305,6,201101,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201308,7,201101,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201401,8,201101,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
37,201405,9,201101,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,66.0,1,201405,Biology
38,201108,1,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,50.0,1,201405,Psychology
38,201201,2,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,50.0,1,201405,Psychology
38,201208,3,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,50.0,1,201405,Psychology
38,201301,4,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,50.0,1,201405,Psychology
38,201308,5,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,50.0,1,201405,Psychology
38,201401,6,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,50.0,1,201405,Psychology
38,201405,7,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,50.0,1,201405,Psychology
39,201208,1,201208,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Psychology
39,201301,2,201208,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Psychology
39,201308,3,201208,2014,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Psychology
39,201401,4,201208,2014,SOC,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Other
39,201408,5,201208,2015,SOC,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Other
39,201501,6,201208,2015,SOC,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Other
39,201508,7,201208,2016,SOC,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Other
39,201708,8,201208,2018,SOC,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,40.0,1,201708,Other
40,201301,1,201301,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,66.0,1,201501,Psychology
40,201305,2,201301,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,66.0,1,201501,Psychology
40,201308,3,201301,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,66.0,1,201501,Psychology
40,201401,4,201301,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,66.0,1,201501,Psychology
40,201405,5,201301,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,66.0,1,201501,Psychology
40,201408,6,201301,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,66.0,1,201501,Psychology
40,201501,7,201301,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,66.0,1,201501,Psychology
41,201108,1,201105,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,78.0,1,201208,Psychology
41,201201,2,201105,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,78.0,1,201208,Psychology
41,201205,3,201105,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,78.0,1,201208,Psychology
41,201208,4,201105,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,78.0,1,201208,Psychology
42,201108,1,201108,2012,PSY,PSY,"('PSY', 'CJ')","('B', 'B')","('Awarded', 'Awarded')","('5/16/2014', '1/10/2014')",2014-01-10,US,104.0,1,201401,Psychology
42,201201,2,201108,2012,PSY,PSY,"('PSY', 'CJ')","('B', 'B')","('Awarded', 'Awarded')","('5/16/2014', '1/10/2014')",2014-01-10,US,108.0,1,201401,Psychology
42,201208,3,201108,2013,PSY,PSY,"('PSY', 'CJ')","('B', 'B')","('Awarded', 'Awarded')","('5/16/2014', '1/10/2014')",2014-01-10,US,108.0,1,201401,Psychology
42,201301,4,201108,2013,PSY,PSY,"('PSY', 'CJ')","('B', 'B')","('Awarded', 'Awarded')","('5/16/2014', '1/10/2014')",2014-01-10,US,108.0,1,201401,Psychology
42,201308,5,201108,2014,PSY,PSY,"('PSY', 'CJ')","('B', 'B')","('Awarded', 'Awarded')","('5/16/2014', '1/10/2014')",2014-01-10,US,108.0,1,201401,Psychology
42,201401,6,201108,2014,PSY,PSY,"('PSY', 'CJ')","('B', 'B')","('Awarded', 'Awarded')","('5/16/2014', '1/10/2014')",2014-01-10,US,108.0,1,201401,Psychology
43,202001,1,202001,2020,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,134.0,1,202108,Chemistry
43,202005,2,202001,2020,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,134.0,1,202108,Chemistry
43,202008,3,202001,2021,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,134.0,1,202108,Chemistry
43,202101,4,202001,2021,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,134.0,1,202108,Chemistry
43,202108,5,202001,2022,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,134.0,1,202108,Chemistry
44,201401,1,201401,2014,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,76.0,1,201405,Chemistry
44,201405,2,201401,2014,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,80.0,1,201405,Chemistry
45,201208,1,201208,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,41.0,1,201601,Psychology
45,201301,2,201208,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,53.0,1,201601,Psychology
45,201308,3,201208,2014,JOU,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,53.0,1,201601,Other
45,201408,4,201208,2015,JOU,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,53.0,1,201601,Other
45,201501,5,201208,2015,JOU,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,53.0,1,201601,Other
45,201508,6,201208,2016,JOU,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,53.0,1,201601,Other
45,201601,7,201208,2016,JOU,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,53.0,1,201601,Other
46,202201,1,202201,2022,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/5/2024',)",2024-01-05,US,26.0,1,202308,Other
46,202205,2,202201,2022,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/5/2024',)",2024-01-05,US,26.0,1,202308,Psychology
46,202208,3,202201,2023,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/5/2024',)",2024-01-05,US,26.0,1,202308,Psychology
46,202301,4,202201,2023,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/5/2024',)",2024-01-05,US,26.0,1,202308,Psychology
47,201108,1,201108,2012,CHM,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Chemistry
47,201201,2,201108,2012,CHM,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Chemistry
47,201208,3,201108,2013,CHM,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Chemistry
47,201301,4,201108,2013,CHM,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Chemistry
47,201308,5,201108,2014,ML,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Other
47,201401,6,201108,2014,ML,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Other
47,201408,7,201108,2015,ML,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Other
47,201501,8,201108,2015,ML,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Other
47,201508,9,201108,2016,ML,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Other
47,201601,10,201108,2016,ML,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Other
47,201608,11,201108,2017,ML,CHM,"('ML',)","('B',)","('Awarded',)","('1/6/2017',)",2017-01-06,US,74.0,1,201608,Other
48,201808,1,201808,2019,PSY,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
48,201901,2,201808,2019,0001,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
48,201908,3,201808,2020,SOC,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
48,202001,4,201808,2020,SOC,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
48,202008,5,201808,2021,SOC,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
48,202101,6,201808,2021,SOC,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
48,202105,7,201808,2021,SOC,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
48,202108,8,201808,2022,SOC,PSY,"('SOC',)","('B',)","('Awarded',)","('1/7/2022',)",2022-01-07,US,24.0,1,202108,Other
49,201108,1,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201201,2,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201205,3,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201208,4,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201301,5,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201305,6,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201308,7,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201401,8,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
49,201405,9,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,57.0,1,201405,Psychology
50,201208,1,201208,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201301,2,201208,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201305,3,201208,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201308,4,201208,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201401,5,201208,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201405,6,201208,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201501,7,201208,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201505,8,201208,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
50,201508,9,201208,2016,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,82.0,1,201508,Psychology
51,201408,1,201408,2015,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201905,Chemistry
51,201501,2,201408,2015,0000,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201905,Other
51,201608,3,201408,2017,0000,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201905,Other
51,201905,4,201408,2019,0000,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,8.0,0,201905,Other
52,201905,1,201905,2019,PSY,PSY,"('PSY',)","('B',)","('Pending',)","(nan,)",,US,116.0,1,202408,Psychology
52,202001,2,201905,2020,PSY,PSY,"('PSY',)","('B',)","('Pending',)","(nan,)",,US,116.0,1,202408,Psychology
52,202008,3,201905,2021,PSY,PSY,"('PSY',)","('B',)","('Pending',)","(nan,)",,US,116.0,1,202408,Psychology
52,202105,4,201905,2021,PSY,PSY,"('PSY',)","('B',)","('Pending',)","(nan,)",,US,116.0,1,202408,Psychology
52,202201,5,201905,2022,PSY,PSY,"('PSY',)","('B',)","('Pending',)","(nan,)",,US,116.0,1,202408,Psychology
52,202208,6,201905,2023,PSY,PSY,"('PSY',)","('B',)","('Pending',)","(nan,)",,US,116.0,1,202408,Psychology
52,202301,7,201905,2023,PSY,PSY,"('PSY',)","('B',)","('Pending',)","(nan,)",,US,116.0,1,202408,Psychology
53,201108,1,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/16/2014',)",2014-05-16,US,63.96,1,201401,Psychology
53,201208,2,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/16/2014',)",2014-05-16,US,63.96,1,201401,Psychology
53,201301,3,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/16/2014',)",2014-05-16,US,63.96,1,201401,Psychology
53,201308,4,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/16/2014',)",2014-05-16,US,63.96,1,201401,Psychology
53,201401,5,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/16/2014',)",2014-05-16,US,63.96,1,201401,Psychology
54,201601,1,201601,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,114.0,1,201605,Biology
54,201605,2,201601,2016,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,1,201605,Biology
55,201301,1,201301,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201305,2,201301,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201308,3,201301,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201401,4,201301,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201408,5,201301,2015,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201501,6,201301,2015,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201505,7,201301,2015,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201508,8,201301,2016,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201601,9,201301,2016,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,66.0,1,201708,Biology
55,201605,10,201301,2016,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,,1,201708,Biology
55,201608,11,201301,2017,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,0.0,1,201708,Biology
55,201701,12,201301,2017,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,0.0,1,201708,Biology
55,201705,13,201301,2017,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,0.0,1,201708,Biology
55,201708,14,201301,2018,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/5/2018',)",2018-01-05,US,0.0,1,201708,Biology
56,201108,1,201008,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,36.0,1,201308,Biology
56,201201,2,201008,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,36.0,1,201308,Biology
56,201208,3,201008,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,36.0,1,201308,Biology
56,201301,4,201008,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,36.0,1,201308,Biology
56,201308,5,201008,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,36.0,1,201308,Biology
57,201108,1,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201201,2,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201205,3,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201208,4,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201301,5,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201305,6,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201308,7,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201401,8,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201405,9,201108,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
57,201408,10,201108,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,55.0,1,201408,Psychology
58,201108,1,201101,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,53.0,1,201405,Psychology
58,201201,2,201101,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,53.0,1,201405,Psychology
58,201208,3,201101,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,53.0,1,201405,Psychology
58,201301,4,201101,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,53.0,1,201405,Psychology
58,201308,5,201101,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,53.0,1,201405,Psychology
58,201401,6,201101,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,53.0,1,201405,Psychology
58,201405,7,201101,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,53.0,1,201405,Psychology
59,201308,1,201308,2014,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,64.0,1,201605,Chemistry
59,201401,2,201308,2014,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,64.0,1,201605,Chemistry
59,201408,3,201308,2015,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,64.0,1,201605,Chemistry
59,201501,4,201308,2015,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,64.0,1,201605,Chemistry
59,201505,5,201308,2015,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,64.0,1,201605,Chemistry
59,201508,6,201308,2016,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,64.0,1,201605,Chemistry
59,201601,7,201308,2016,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,64.0,1,201605,Chemistry
59,201605,8,201308,2016,CHM,CHM,"('CHM', 'CHM')","('M', 'B')","('Awarded', 'Awarded')","('5/17/2019', '8/9/2016')",2016-08-09,US,,1,201605,Chemistry
60,201108,1,201008,2012,PSY,PSY,"('BUE',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,,0,201405,Psychology
60,201201,2,201008,2012,BUE,PSY,"('BUE',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,,0,201405,Other
60,201205,3,201008,2012,BUE,PSY,"('BUE',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,,0,201405,Other
60,201208,4,201008,2013,BUE,PSY,"('BUE',)","('B',)","('Awarded',)","('8/12/2014',)",2014-08-12,US,,0,201405,Other
